locationID,hour,dayofweek,is_weekend,lag_1,lag_2,city,demand
Chikka Banaswadi Nagar,11,2,0,1.0,1.0,1,1
Chikka Banaswadi Nagar,16,5,1,1.0,1.0,1,1
Chikka Banaswadi Nagar,20,1,0,1.0,1.0,1,1
Chikka Banaswadi Park,3,6,1,1.0,1.0,1,1
Chikka Banaswadi Park,11,2,0,1.0,1.0,1,1
Chikka Banaswadi Park,17,5,1,1.0,1.0,1,1
Chikka Banaswadi Park,23,4,0,1.0,1.0,1,1
Chikka Banaswadi Pass,9,0,0,1.0,1.0,1,1
Chikka Banaswadi Pass,9,5,1,1.0,1.0,1,1
Chikka Banaswadi Promenade,17,5,1,1.0,1.0,1,1
Chikka Banaswadi Quadrant,12,1,0,1.0,1.0,1,1
Chikka Banaswadi Quadrant,21,0,0,1.0,1.0,1,1
Chikka Banaswadi Quadrant,23,3,0,1.0,1.0,1,1
Chikka Banaswadi Quay,19,6,1,1.0,1.0,1,1
Chikka Banaswadi Side,23,6,1,1.0,1.0,1,1
Chikka Banaswadi Summit,22,5,1,1.0,1.0,1,1
Chikka Banaswadi Viewpoint,19,5,1,1.0,1.0,1,1
Chikka Banaswadi Woods,23,0,0,1.0,1.0,1,1
Chikka Banaswadi Zone,9,5,1,1.0,1.0,1,1
Chikka Banaswadi Zone,21,0,0,1.0,1.0,1,1
Chikkabellandur 4th Stage,13,0,0,1.0,1.0,1,1
Chikkabellandur 5th Stage,8,5,1,1.0,1.0,1,1
Chikkabellandur 5th Stage,10,5,1,1.0,1.0,1,1
Chikkabellandur 5th Stage,13,5,1,1.0,1.0,1,1
Chikkabellandur 6th Block,17,0,0,1.0,1.0,1,1
Chikkabellandur 6th Block,20,0,0,1.0,1.0,1,1
Chikkabellandur Alcove,20,4,0,1.0,1.0,1,1
Chikkabellandur Alcove,23,2,0,1.0,1.0,1,1
Chikkabellandur Alley,12,0,0,1.0,1.0,1,1
Chikkabellandur Arcade,7,6,1,1.0,1.0,1,1
Chikkabellandur Arcade,16,0,0,1.0,1.0,1,1
Chikkabellandur Boulevard,23,4,0,1.0,1.0,1,1
Chikkabellandur Close,2,2,0,1.0,1.0,1,1
Chikkabellandur Close,16,1,0,1.0,1.0,1,1
Chikkabellandur Close,17,5,1,1.0,1.0,1,1
Chikkabellandur Close,20,4,0,1.0,1.0,1,1
Chikkabellandur Colony,18,3,0,1.0,1.0,1,1
Chikkabellandur Commons,19,5,1,1.0,1.0,1,1
Chikkabellandur Commons,19,6,1,1.0,1.0,1,1
Chikkabellandur Cut,14,0,0,1.0,1.0,1,1
Chikkabellandur Depot,21,6,1,1.0,1.0,1,1
Chikkabellandur Extension,16,3,0,1.0,1.0,1,1
Chikkabellandur Extension,19,6,1,1.0,1.0,1,1
Chikkabellandur Garden,16,3,0,1.0,1.0,1,1
Chikkabellandur Garden,22,1,0,1.0,1.0,1,1
Chikkabellandur Harbor,13,6,1,1.0,1.0,1,1
Chikkabellandur Harbor,23,1,0,1.0,1.0,1,1
Chikkabellandur Harbor,23,3,0,1.0,1.0,1,1
Chikkabellandur Landing,22,1,0,1.0,1.0,1,1
Chikkabellandur Landing,23,1,0,1.0,1.0,1,1
Chikkabellandur Lane,10,1,0,1.0,1.0,1,1
Chikkabellandur Lane,12,3,0,1.0,1.0,1,1
Chikkabellandur Lane,17,0,0,1.0,1.0,1,1
Chikkabellandur Lane,19,3,0,1.0,1.0,1,1
Chikkabellandur Passage,9,4,0,1.0,1.0,1,1
Chikkabellandur Square,6,0,0,2.0,1.0,1,1
Chikkabellandur Square,6,1,0,1.0,2.0,1,1
Chikkabellandur Square,8,5,1,1.0,1.0,1,1
Chikkabellandur Square,12,2,0,1.0,1.0,1,1
Chikkabellandur Square,14,0,0,1.0,1.0,1,1
Chikkabellandur Square,15,4,0,1.0,1.0,1,1
Chikkabellandur Square,22,2,0,1.0,1.0,1,1
Chikkabellandur Square,23,3,0,1.0,1.0,1,1
Chikkabellandur Terrace,16,5,1,1.0,1.0,1,1
Chikkabellandur Yard,21,6,1,1.0,1.0,1,1
Chikkabellandur Zone,13,6,1,1.0,1.0,1,1
Chikkabellandur Zone,14,5,1,1.0,1.0,1,1
Chikkagubbi 1st Block,17,3,0,1.0,1.0,1,1
Chikkagubbi 1st Block,20,4,0,1.0,1.0,1,1
Chikkagubbi 2nd Stage,22,0,0,1.0,1.0,1,1
Chikkagubbi 3rd Stage,14,3,0,1.0,1.0,1,1
Chikkagubbi 5th Block,14,0,0,1.0,1.0,1,1
Chikkagubbi 5th Stage,10,6,1,1.0,1.0,1,1
Chikkagubbi 5th Stage,22,1,0,1.0,1.0,1,1
Chikkagubbi Arc,10,5,1,1.0,1.0,1,1
Chikkagubbi Arc,13,3,0,1.0,1.0,1,1
Chikkagubbi Arc,14,1,0,1.0,1.0,1,1
Chikkagubbi Arc,17,2,0,1.0,1.0,1,1
Chikkagubbi Area,19,3,0,1.0,1.0,1,1
Chikkagubbi Court,22,3,0,1.0,1.0,1,1
Chikkagubbi District,11,5,1,1.0,1.0,1,1
Chikkagubbi Drive,20,0,0,1.0,1.0,1,1
Chikkagubbi Esplanade,23,6,1,1.0,1.0,1,1
Chikkagubbi Lane,9,1,0,1.0,1.0,1,1
Chikkagubbi Park,9,0,0,1.0,1.0,1,1
Chikkagubbi Park,18,1,0,1.0,1.0,1,1
Chikkagubbi Pass,14,1,0,1.0,1.0,1,1
Chikkagubbi Passage,17,3,0,1.0,1.0,1,1
Chikkagubbi Plaza,8,4,0,1.0,1.0,1,1
Chikkagubbi Plaza,11,0,0,1.0,1.0,1,1
Chikkagubbi Quadrant,14,1,0,1.0,1.0,1,1
Chikkagubbi Quadrant,16,0,0,1.0,1.0,1,1
Chikkagubbi Quadrant,17,4,0,1.0,1.0,1,1
Chikkagubbi Quadrant,21,1,0,1.0,1.0,1,1
Chikkagubbi Side,17,2,0,1.0,1.0,1,1
Chikkagubbi Trail,16,3,0,1.0,1.0,1,1
Chikkagubbi Vista,17,4,0,1.0,1.0,1,1
Chikkagubbi Way,19,2,0,1.0,1.0,1,1
Chikkagubbi Woods,23,2,0,1.0,1.0,1,1
Chikkagubbi Works,6,5,1,1.0,1.0,1,1
Chikkajala 3rd Block,7,0,0,1.0,1.0,1,1
Chikkajala 3rd Block,9,3,0,1.0,1.0,1,1
Chikkajala 6th Stage,20,1,0,1.0,1.0,1,1
Chikkajala Area,13,5,1,1.0,1.0,1,1
Chikkajala Bay,21,0,0,1.0,1.0,1,1
Chikkajala Colony,2,3,0,1.0,1.0,1,1
Chikkajala Colony,5,1,0,1.0,1.0,1,1
Chikkajala Colony,6,0,0,1.0,1.0,1,1
Chikkajala Colony,15,2,0,1.0,1.0,1,1
Chikkajala Complex,18,5,1,2.0,1.0,1,1
Chikkajala Dam,14,4,0,1.0,1.0,1,1
Chikkajala Estate,14,0,0,1.0,1.0,1,1
Chikkajala Extension,5,2,0,1.0,1.0,1,1
Chikkajala Extension,15,5,1,1.0,1.0,1,1
Chikkajala Fields,17,3,0,1.0,1.0,1,1
Chikkajala Harbor,7,0,0,1.0,1.0,1,1
Chikkajala Harbor,9,6,1,1.0,1.0,1,1
Chikkajala Harbor,11,2,0,1.0,1.0,1,1
Chikkajala Landing,16,4,0,1.0,1.0,1,1
Chikkajala Loop,20,2,0,1.0,1.0,1,1
Chikkajala Meadows,23,6,1,1.0,1.0,1,1
Chikkajala Park,7,5,1,1.0,1.0,1,1
Chikkajala Passage,10,4,0,1.0,1.0,1,1
Chikkajala Passage,23,5,1,1.0,1.0,1,1
Chikkajala Promenade,18,0,0,1.0,1.0,1,1
Chikkajala Promenade,18,1,0,1.0,1.0,1,1
Chikkajala Side,13,2,0,1.0,1.0,1,1
Chikkajala Square,12,6,1,1.0,1.0,1,1
Chikkajala Square,13,0,0,1.0,1.0,1,1
Chikkajala Terrace,3,5,1,1.0,1.0,1,1
Chikkajala Township,19,2,0,1.0,1.0,1,1
Chikkajala Valley,6,4,0,1.0,1.0,1,1
Chikkajala Valley,13,3,0,1.0,1.0,1,1
Chikkajala Valley,15,5,1,1.0,1.0,1,1
Chikkajala Valley,17,4,0,1.0,1.0,1,1
Chikkajala View,22,0,0,1.0,1.0,1,1
Chikkajala Woods,15,2,0,1.0,1.0,1,1
Chikkajala Woods,20,4,0,1.0,1.0,1,1
Chikkajala Yard,23,4,0,1.0,1.0,1,1
Chikkalasandra 4th Stage,22,4,0,1.0,1.0,1,1
Chikkalasandra 5th Stage,14,2,0,1.0,1.0,1,1
Chikkalasandra 5th Stage,17,5,1,1.0,1.0,1,1
Chikkalasandra 5th Stage,23,2,0,1.0,1.0,1,1
Chikkalasandra 6th Block,16,2,0,1.0,1.0,1,1
Chikkalasandra 6th Block,19,3,0,1.0,1.0,1,1
Chikkalasandra Arcade,22,1,0,1.0,1.0,1,1
Chikkalasandra Area,16,0,0,1.0,1.0,1,1
Chikkalasandra Area,22,6,1,1.0,1.0,1,1
Chikkalasandra Boulevard,14,1,0,1.0,1.0,1,1
Chikkalasandra Bridge,18,6,1,1.0,1.0,1,1
Chikkalasandra Bridge,21,3,0,1.0,1.0,1,1
Chikkalasandra Commons,9,3,0,1.0,1.0,1,1
Chikkalasandra Commons,10,5,1,1.0,1.0,1,1
Chikkalasandra Commons,12,3,0,1.0,1.0,1,1
Chikkalasandra Commons,12,4,0,1.0,1.0,1,1
Chikkalasandra Commons,21,0,0,1.0,1.0,1,1
Chikkalasandra Commons,21,2,0,1.0,1.0,1,1
Chikkalasandra Cross,20,1,0,1.0,1.0,1,1
Chikkalasandra Cross,22,3,0,1.0,1.0,1,1
Chikkalasandra Cutting,13,2,0,1.0,1.0,1,1
Chikkalasandra Cutting,23,6,1,1.0,1.0,1,1
Chikkalasandra Dam,19,5,1,1.0,1.0,1,1
Chikkalasandra Dam,21,3,0,1.0,1.0,1,1
Chikkalasandra Dam,23,6,1,1.0,1.0,1,1
Chikkalasandra Enclave,14,3,0,1.0,1.0,1,1
Chikkalasandra Enclave,18,1,0,1.0,1.0,1,1
Chikkalasandra Enclave,18,4,0,1.0,1.0,1,1
Chikkalasandra Fork,18,2,0,1.0,1.0,1,1
Chikkalasandra Grove,19,0,0,1.0,1.0,1,1
Chikkalasandra Landing,8,0,0,1.0,1.0,1,1
Chikkalasandra Landing,10,5,1,1.0,1.0,1,1
Chikkalasandra Pass,22,4,0,1.0,1.0,1,1
Chikkalasandra Pier,11,5,1,1.0,1.0,1,1
Chikkalasandra Pier,17,0,0,1.0,1.0,1,1
Chikkalasandra Pier,17,4,0,1.0,1.0,1,1
Chikkalasandra Pier,20,0,0,1.0,1.0,1,1
Chikkalasandra Promenade,11,0,0,1.0,1.0,1,1
Chikkalasandra Sector,21,1,0,1.0,1.0,1,1
Chikkalasandra Sector,22,1,0,1.0,1.0,1,1
Chikkalasandra Summit,4,5,1,1.0,1.0,1,1
Chikkalasandra Summit,7,3,0,1.0,1.0,1,1
Chikkalasandra Summit,12,4,0,1.0,1.0,1,1
Chikkalasandra Trail,7,0,0,1.0,1.0,1,1
Chikkalasandra Trail,9,6,1,1.0,1.0,1,1
Chikkalasandra Valley,23,1,0,1.0,1.0,1,1
Chikkalasandra View,16,6,1,1.0,1.0,1,1
Chikkalasandra View,21,2,0,1.0,1.0,1,1
Chikkalasandra Viewpoint,5,6,1,1.0,1.0,1,1
Chokkanahalli 5th Stage,16,3,0,1.0,1.0,1,1
Chokkanahalli 5th Stage,17,2,0,1.0,1.0,1,1
Chokkanahalli 6th Block,12,5,1,1.0,1.0,1,1
Chokkanahalli 6th Block,13,5,1,1.0,1.0,1,1
Chokkanahalli Boulevard,17,3,0,1.0,1.0,1,1
Chokkanahalli Boulevard,21,3,0,1.0,1.0,1,1
Chokkanahalli Complex,12,4,0,1.0,1.0,1,1
Chokkanahalli Complex,18,5,1,1.0,1.0,1,1
Chokkanahalli Cut,7,1,0,1.0,1.0,1,1
Chokkanahalli Cut,8,2,0,1.0,1.0,1,1
Chokkanahalli Cut,10,0,0,1.0,1.0,1,1
Chokkanahalli Dam,23,2,0,1.0,1.0,1,1
Chokkanahalli Depot,20,1,0,1.0,1.0,1,1
Chokkanahalli Drive,16,2,0,1.0,1.0,1,1
Chokkanahalli Drive,16,5,1,1.0,1.0,1,1
Chokkanahalli Drive,17,4,0,1.0,1.0,1,1
Chokkanahalli Fork,19,1,0,1.0,1.0,1,1
Chokkanahalli Landing,7,6,1,2.0,1.0,1,1
Chokkanahalli Landing,10,4,0,1.0,2.0,1,1
Chokkanahalli Landing,11,6,1,1.0,1.0,1,1
Chokkanahalli Landing,16,2,0,1.0,1.0,1,1
Chokkanahalli Landing,18,1,0,1.0,1.0,1,1
Chokkanahalli Landing,23,6,1,1.0,1.0,1,1
Chokkanahalli Meadows,13,1,0,1.0,1.0,1,1
Chokkanahalli Meadows,23,0,0,1.0,1.0,1,1
Chokkanahalli Mews,23,4,0,1.0,1.0,1,1
Chokkanahalli Nagar,18,1,0,1.0,1.0,1,1
Chokkanahalli Nagar,19,3,0,1.0,1.0,1,1
Chokkanahalli Pass,11,2,0,1.0,1.0,1,1
Chokkanahalli Pass,23,0,0,1.0,1.0,1,1
Chokkanahalli Plaza,19,3,0,1.0,1.0,1,1
Chokkanahalli Run,13,6,1,1.0,1.0,1,1
Chokkanahalli Run,19,6,1,1.0,1.0,1,1
Chokkanahalli Side,21,6,1,1.0,1.0,1,1
Chokkanahalli Terrace,8,1,0,1.0,1.0,1,1
Chokkanahalli Terrace,9,2,0,1.0,1.0,1,1
Chokkanahalli Vista,22,3,0,1.0,1.0,1,1
Dasarahalli 1st Stage,15,1,0,1.0,1.0,1,1
Dasarahalli 2nd Block,18,5,1,1.0,1.0,1,1
Dasarahalli 3rd Stage,4,6,1,1.0,1.0,1,1
Dasarahalli 6th Block,19,4,0,1.0,1.0,1,1
Dasarahalli Circle,13,0,0,1.0,1.0,1,1
Dasarahalli Circle,20,1,0,1.0,1.0,1,1
Dasarahalli Cut,13,4,0,1.0,1.0,1,1
Dasarahalli Cut,14,2,0,1.0,1.0,1,1
Dasarahalli Cut,22,5,1,1.0,1.0,1,1
Dasarahalli Cut,23,4,0,1.0,1.0,1,1
Dasarahalli Estate,18,4,0,1.0,1.0,1,1
Dasarahalli Fields,23,6,1,1.0,1.0,1,1
Dasarahalli Fork,18,5,1,1.0,1.0,1,1
Dasarahalli Fork,20,4,0,1.0,1.0,1,1
Dasarahalli Fork,22,0,0,1.0,1.0,1,1
Dasarahalli Grove,8,3,0,1.0,1.0,1,1
Dasarahalli Heights,9,0,0,1.0,1.0,1,1
Dasarahalli Loop,3,3,0,1.0,1.0,1,1
Dasarahalli Loop,7,5,1,1.0,1.0,1,1
Dasarahalli Loop,17,0,0,1.0,1.0,1,1
Dasarahalli Nagar,19,4,0,1.0,1.0,1,1
Dasarahalli Nagar,21,3,0,1.0,1.0,1,1
Dasarahalli Pass,10,2,0,1.0,1.0,1,1
Dasarahalli Passage,10,6,1,1.0,1.0,1,1
Dasarahalli Place,19,6,1,1.0,1.0,1,1
Dasarahalli Quadrant,19,5,1,1.0,1.0,1,1
Dasarahalli Quay,15,2,0,1.0,1.0,1,1
Dasarahalli Quay,22,2,0,1.0,1.0,1,1
Dasarahalli Quay,23,0,0,1.0,1.0,1,1
Dasarahalli Sector,17,4,0,1.0,1.0,1,1
Dasarahalli Summit,23,3,0,1.0,1.0,1,1
Dasarahalli Terrace,13,1,0,1.0,1.0,1,1
Dasarahalli Viewpoint,16,4,0,1.0,1.0,1,1
Devarachikkanahalli 2nd Block,19,2,0,1.0,1.0,1,1
Devarachikkanahalli Alcove,18,5,1,1.0,1.0,1,1
Devarachikkanahalli Arc,23,5,1,1.0,1.0,1,1
Devarachikkanahalli Arcade,16,4,0,1.0,1.0,1,1
Devarachikkanahalli Area,8,1,0,1.0,1.0,1,1
Devarachikkanahalli Area,13,3,0,1.0,1.0,1,1
Devarachikkanahalli Area,15,1,0,1.0,1.0,1,1
Devarachikkanahalli Area,19,3,0,1.0,1.0,1,1
Devarachikkanahalli Bay,23,5,1,1.0,1.0,1,1
Devarachikkanahalli Boulevard,17,6,1,1.0,1.0,1,1
Devarachikkanahalli Colony,20,5,1,1.0,1.0,1,1
Devarachikkanahalli Cove,17,4,0,1.0,1.0,1,1
Devarachikkanahalli Cove,19,2,0,1.0,1.0,1,1
Devarachikkanahalli Crescent,14,6,1,1.0,1.0,1,1
Devarachikkanahalli Crescent,20,4,0,1.0,1.0,1,1
Devarachikkanahalli Cross,23,5,1,1.0,1.0,1,1
Devarachikkanahalli Dam,17,1,0,1.0,1.0,1,1
Devarachikkanahalli District,8,3,0,1.0,1.0,1,1
Devarachikkanahalli Farms,21,2,0,1.0,1.0,1,1
Devarachikkanahalli Fields,8,6,1,1.0,1.0,1,1
Devarachikkanahalli Harbor,20,0,0,1.0,1.0,1,1
Devarachikkanahalli Landing,23,4,0,1.0,1.0,1,1
Devarachikkanahalli Layout,22,0,0,1.0,1.0,1,1
Devarachikkanahalli Meadows,14,2,0,1.0,1.0,1,1
Devarachikkanahalli Mews,19,3,0,1.0,1.0,1,1
Devarachikkanahalli Park,22,3,0,1.0,1.0,1,1
Devarachikkanahalli Passage,18,2,0,1.0,1.0,1,1
Devarachikkanahalli Passage,19,3,0,1.0,1.0,1,1
Devarachikkanahalli Passage,21,3,0,1.0,1.0,1,1
Devarachikkanahalli Side,11,5,1,1.0,1.0,1,1
Devarachikkanahalli Side,19,6,1,1.0,1.0,1,1
Devarachikkanahalli Station,23,3,0,1.0,1.0,1,1
Devarachikkanahalli Terrace,21,1,0,1.0,1.0,1,1
Devarachikkanahalli Terrace,22,3,0,1.0,1.0,1,1
Devarachikkanahalli Valley,16,0,0,1.0,1.0,1,1
Devarachikkanahalli Valley,20,4,0,1.0,1.0,1,1
Devarachikkanahalli Vista,23,2,0,1.0,1.0,1,1
Devarachikkanahalli Works,13,3,0,1.0,1.0,1,1
Devarachikkanahalli Works,14,5,1,1.0,1.0,1,1
Dodda Banaswadi 2nd Stage,7,0,0,1.0,1.0,1,1
Dodda Banaswadi 2nd Stage,11,4,0,1.0,1.0,1,1
Dodda Banaswadi 2nd Stage,12,5,1,1.0,1.0,1,1
Dodda Banaswadi 6th Stage,13,0,0,1.0,1.0,1,1
Dodda Banaswadi 6th Stage,21,5,1,1.0,1.0,1,1
Dodda Banaswadi Arcade,15,0,0,1.0,1.0,1,1
Dodda Banaswadi Circle,11,5,1,2.0,1.0,1,1
Dodda Banaswadi Close,19,2,0,1.0,1.0,1,1
Dodda Banaswadi Colony,17,0,0,1.0,1.0,1,1
Dodda Banaswadi Court,19,0,0,1.0,1.0,1,1
Dodda Banaswadi Cove,13,4,0,1.0,1.0,1,1
Dodda Banaswadi Cove,19,5,1,1.0,1.0,1,1
Dodda Banaswadi Cove,20,1,0,1.0,1.0,1,1
Dodda Banaswadi Cove,21,4,0,1.0,1.0,1,1
Dodda Banaswadi District,21,3,0,1.0,1.0,1,1
Dodda Banaswadi Enclave,14,3,0,1.0,1.0,1,1
Dodda Banaswadi Enclave,22,3,0,1.0,1.0,1,1
Dodda Banaswadi Fork,12,2,0,1.0,1.0,1,1
Dodda Banaswadi Fork,12,4,0,1.0,1.0,1,1
Dodda Banaswadi Fork,22,5,1,1.0,1.0,1,1
Dodda Banaswadi Hills,16,5,1,1.0,1.0,1,1
Dodda Banaswadi Landing,16,5,1,1.0,1.0,1,1
Dodda Banaswadi Landing,21,6,1,1.0,1.0,1,1
Dodda Banaswadi Landing,22,4,0,1.0,1.0,1,1
Dodda Banaswadi Mews,9,6,1,1.0,1.0,1,1
Dodda Banaswadi Mews,14,4,0,1.0,1.0,1,1
Dodda Banaswadi Park,15,1,0,1.0,1.0,1,1
Dodda Banaswadi Park,16,0,0,1.0,1.0,1,1
Dodda Banaswadi Park,19,3,0,1.0,1.0,1,1
Dodda Banaswadi Quadrant,11,5,1,1.0,1.0,1,1
Dodda Banaswadi Quarry,18,1,0,1.0,1.0,1,1
Dodda Banaswadi Road,14,0,0,1.0,1.0,1,1
Dodda Banaswadi Sector,16,3,0,1.0,1.0,1,1
Dodda Banaswadi Side,15,0,0,1.0,1.0,1,1
Dodda Banaswadi Square,17,6,1,1.0,1.0,1,1
Dodda Banaswadi Square,22,2,0,1.0,1.0,1,1
Dodda Banaswadi Station,8,0,0,1.0,1.0,1,1
Dodda Banaswadi Trail,17,4,0,1.0,1.0,1,1
Dodda Banaswadi Viewpoint,23,5,1,1.0,1.0,1,1
Doddaballapur 2nd Block,12,6,1,1.0,1.0,1,1
Doddaballapur 2nd Block,13,0,0,1.0,1.0,1,1
Doddaballapur 2nd Block,15,0,0,1.0,1.0,1,1
Doddaballapur 3rd Stage,22,5,1,1.0,1.0,1,1
Doddaballapur 3rd Stage,23,3,0,1.0,1.0,1,1
Doddaballapur 5th Stage,21,2,0,1.0,1.0,1,1
Doddaballapur 5th Stage,23,6,1,1.0,1.0,1,1
Doddaballapur 6th Block,13,5,1,1.0,1.0,1,1
Doddaballapur Alley,9,2,0,1.0,1.0,1,1
Doddaballapur Arcade,12,5,1,1.0,1.0,1,1
Doddaballapur Arcade,13,1,0,1.0,1.0,1,1
Doddaballapur Arcade,17,5,1,1.0,1.0,1,1
Doddaballapur Bay,22,1,0,1.0,1.0,1,1
Doddaballapur Circle,23,6,1,1.0,1.0,1,1
Doddaballapur Commons,20,2,0,1.0,1.0,1,1
Doddaballapur Cross,20,5,1,1.0,1.0,1,1
Doddaballapur Cross,22,6,1,1.0,1.0,1,1
Doddaballapur Dam,19,3,0,1.0,1.0,1,1
Doddaballapur Dam,20,6,1,1.0,1.0,1,1
Doddaballapur Grove,15,0,0,1.0,1.0,1,1
Doddaballapur Hills,16,4,0,1.0,1.0,1,1
Doddaballapur Landing,16,5,1,1.0,1.0,1,1
Doddaballapur Landing,17,5,1,1.0,1.0,1,1
Doddaballapur Lane,17,5,1,1.0,1.0,1,1
Doddaballapur Lane,22,5,1,1.0,1.0,1,1
Doddaballapur Place,11,0,0,1.0,1.0,1,1
Doddaballapur Place,12,1,0,1.0,1.0,1,1
Doddaballapur Place,13,2,0,1.0,1.0,1,1
Doddaballapur Quadrant,13,4,0,1.0,1.0,1,1
Doddaballapur Quadrant,20,6,1,1.0,1.0,1,1
Doddaballapur Quarters,17,5,1,1.0,1.0,1,1
Doddaballapur Ridge,21,1,0,1.0,1.0,1,1
Doddaballapur Ridge,23,6,1,1.0,1.0,1,1
Doddaballapur Run,14,3,0,1.0,1.0,1,1
Doddaballapur Run,15,2,0,1.0,1.0,1,1
Doddaballapur Run,16,6,1,1.0,1.0,1,1
Doddaballapur Run,23,3,0,1.0,1.0,1,1
Doddaballapur Side,15,3,0,1.0,1.0,1,1
Doddaballapur Side,17,5,1,1.0,1.0,1,1
Doddaballapur Square,5,1,0,1.0,1.0,1,1
Doddaballapur Square,11,3,0,1.0,1.0,1,1
Doddaballapur Square,21,0,0,1.0,1.0,1,1
Doddaballapur Way,23,5,1,1.0,1.0,1,1
Doddakannelli 4th Block,11,2,0,1.0,1.0,1,1
Doddakannelli 5th Block,8,2,0,1.0,1.0,1,1
Doddakannelli 5th Block,8,3,0,1.0,1.0,1,1
Doddakannelli Alcove,19,6,1,1.0,1.0,1,1
Doddakannelli Boulevard,20,5,1,1.0,1.0,1,1
Doddakannelli Bridge,17,3,0,1.0,1.0,1,1
Doddakannelli Cross,12,1,0,1.0,1.0,1,1
Doddakannelli Depot,12,1,0,1.0,1.0,1,1
Doddakannelli Depot,19,4,0,1.0,1.0,1,1
Doddakannelli Depot,21,3,0,1.0,1.0,1,1
Doddakannelli Esplanade,20,1,0,1.0,1.0,1,1
Doddakannelli Extension,6,6,1,1.0,1.0,1,1
Doddakannelli Extension,7,4,0,1.0,1.0,1,1
Doddakannelli Extension,8,1,0,1.0,1.0,1,1
Doddakannelli Extension,22,5,1,1.0,1.0,1,1
Doddakannelli Fields,20,4,0,1.0,1.0,1,1
Doddakannelli Heights,16,6,1,1.0,1.0,1,1
Doddakannelli Hills,21,3,0,1.0,1.0,1,1
Doddakannelli Landing,20,0,0,1.0,1.0,1,1
Doddakannelli Landing,22,3,0,1.0,1.0,1,1
Doddakannelli Meadows,16,3,0,1.0,1.0,1,1
Doddakannelli Mews,21,5,1,1.0,1.0,1,1
Doddakannelli Pass,10,4,0,1.0,1.0,1,1
Doddakannelli Pass,19,0,0,1.0,1.0,1,1
Doddakannelli Pass,23,3,0,1.0,1.0,1,1
Doddakannelli Pier,14,1,0,1.0,1.0,1,1
Doddakannelli Promenade,11,4,0,1.0,1.0,1,1
Doddakannelli Quay,16,3,0,1.0,1.0,1,1
Doddakannelli Ridge,21,2,0,1.0,1.0,1,1
Doddakannelli Road,23,3,0,1.0,1.0,1,1
Doddakannelli Square,20,2,0,1.0,1.0,1,1
Doddakannelli Square,22,3,0,1.0,1.0,1,1
Doddakannelli Square,22,5,1,1.0,1.0,1,1
Doddakannelli Terrace,13,6,1,1.0,1.0,1,1
Doddakannelli Terrace,16,1,0,1.0,1.0,1,1
Doddakannelli Valley,6,3,0,1.0,1.0,1,1
Doddanekundi 2nd Block,23,6,1,1.0,1.0,1,1
Doddanekundi 3rd Block,18,4,0,1.0,1.0,1,1
Doddanekundi 3rd Block,22,5,1,1.0,1.0,1,1
Doddanekundi 5th Stage,14,2,0,1.0,1.0,1,1
Doddanekundi Alcove,18,0,0,1.0,1.0,1,1
Doddanekundi Alcove,19,3,0,1.0,1.0,1,1
Doddanekundi Alley,23,0,0,1.0,1.0,1,1
Doddanekundi Area,22,3,0,1.0,1.0,1,1
Doddanekundi Colony,14,4,0,1.0,1.0,1,1
Doddanekundi Court,11,0,0,1.0,1.0,1,1
Doddanekundi Court,15,0,0,1.0,1.0,1,1
Doddanekundi Crescent,14,1,0,1.0,1.0,1,1
Doddanekundi Crescent,21,3,0,1.0,1.0,1,1
Doddanekundi Esplanade,17,0,0,1.0,1.0,1,1
Doddanekundi Farms,3,4,0,1.0,1.0,1,1
Doddanekundi Farms,5,1,0,1.0,1.0,1,1
Doddanekundi Farms,6,0,0,1.0,1.0,1,1
Doddanekundi Farms,16,1,0,1.0,1.0,1,1
Doddanekundi Fork,18,6,1,1.0,1.0,1,1
Doddanekundi Fork,20,2,0,1.0,1.0,1,1
Doddanekundi Fork,20,4,0,1.0,1.0,1,1
Doddanekundi Fork,22,4,0,1.0,1.0,1,1
Doddanekundi Fork,23,4,0,1.0,1.0,1,1
Doddanekundi Garden,15,1,0,1.0,1.0,1,1
Doddanekundi Garden,18,2,0,1.0,1.0,1,1
Doddanekundi Harbor,13,4,0,1.0,1.0,1,1
Doddanekundi Landing,18,5,1,1.0,1.0,1,1
Doddanekundi Loop,10,3,0,1.0,1.0,1,1
Doddanekundi Loop,15,6,1,1.0,1.0,1,1
Doddanekundi Meadows,10,3,0,1.0,1.0,1,1
Doddanekundi Meadows,13,0,0,1.0,1.0,1,1
Doddanekundi Meadows,20,5,1,1.0,1.0,1,1
Doddanekundi Meadows,22,2,0,1.0,1.0,1,1
Doddanekundi Meadows,23,5,1,1.0,1.0,1,1
Doddanekundi Pier,14,6,1,1.0,1.0,1,1
Doddanekundi Pier,16,1,0,1.0,1.0,1,1
Doddanekundi Quay,16,1,0,1.0,1.0,1,1
Doddanekundi Side,16,5,1,1.0,1.0,1,1
Doddanekundi Square,21,2,0,1.0,1.0,1,1
Doddanekundi Square,21,4,0,1.0,1.0,1,1
Doddanekundi Viewpoint,7,1,0,1.0,1.0,1,1
Doddanekundi Viewpoint,18,2,0,1.0,1.0,1,1
Doddanekundi Vista,9,5,1,1.0,1.0,1,1
Doddanekundi Vista,10,0,0,1.0,1.0,1,1
Doddanekundi Yard,15,3,0,1.0,1.0,1,1
