locationID,locationName,hour,dayofweek,is_weekend,lag_1,lag_2,city,demand
49,Clinton Hill,18,4,0,24.0,16.0,0,8
49,Clinton Hill,19,3,0,8.0,24.0,0,24
49,Clinton Hill,19,4,0,24.0,8.0,0,18
49,Clinton Hill,20,3,0,18.0,24.0,0,14
49,Clinton Hill,20,4,0,14.0,18.0,0,23
49,Clinton Hill,21,3,0,23.0,14.0,0,19
49,Clinton Hill,21,4,0,19.0,23.0,0,20
49,Clinton Hill,22,3,0,20.0,19.0,0,17
49,Clinton Hill,22,4,0,17.0,20.0,0,24
49,Clinton Hill,23,3,0,24.0,17.0,0,20
49,Clinton Hill,23,4,0,20.0,24.0,0,22
50,Clinton West,0,5,1,15.0,122.0,0,23
50,Clinton West,1,3,0,23.0,15.0,0,125
50,Clinton West,1,4,0,125.0,23.0,0,10
50,Clinton West,2,3,0,10.0,125.0,0,193
50,Clinton West,2,4,0,193.0,10.0,0,8
50,Clinton West,3,3,0,8.0,193.0,0,167
50,Clinton West,4,3,0,167.0,8.0,0,99
50,Clinton West,4,4,0,99.0,167.0,0,2
50,Clinton West,5,3,0,2.0,99.0,0,44
50,Clinton West,5,4,0,44.0,2.0,0,2
50,Clinton West,6,3,0,2.0,44.0,0,25
50,Clinton West,6,4,0,25.0,2.0,0,6
50,Clinton West,7,3,0,6.0,25.0,0,14
50,Clinton West,7,4,0,14.0,6.0,0,7
50,Clinton West,8,3,0,7.0,14.0,0,12
50,Clinton West,8,4,0,12.0,7.0,0,19
50,Clinton West,9,3,0,19.0,12.0,0,16
50,Clinton West,9,4,0,16.0,19.0,0,15
50,Clinton West,10,3,0,15.0,16.0,0,9
50,Clinton West,10,4,0,9.0,15.0,0,17
50,Clinton West,11,3,0,17.0,9.0,0,21
50,Clinton West,11,4,0,21.0,17.0,0,22
50,Clinton West,12,3,0,22.0,21.0,0,18
50,Clinton West,12,4,0,18.0,22.0,0,15
50,Clinton West,13,3,0,15.0,18.0,0,19
50,Clinton West,13,4,0,19.0,15.0,0,15
50,Clinton West,14,3,0,15.0,19.0,0,14
50,Clinton West,14,4,0,14.0,15.0,0,25
50,Clinton West,15,3,0,25.0,14.0,0,18
50,Clinton West,15,4,0,18.0,25.0,0,21
50,Clinton West,16,3,0,21.0,18.0,0,33
50,Clinton West,16,4,0,33.0,21.0,0,25
50,Clinton West,17,3,0,25.0,33.0,0,31
50,Clinton West,17,4,0,31.0,25.0,0,37
50,Clinton West,18,3,0,37.0,31.0,0,18
50,Clinton West,18,4,0,18.0,37.0,0,31
50,Clinton West,19,3,0,31.0,18.0,0,25
50,Clinton West,19,4,0,25.0,31.0,0,29
50,Clinton West,20,3,0,29.0,25.0,0,14
50,Clinton West,20,4,0,14.0,29.0,0,24
50,Clinton West,21,3,0,24.0,14.0,0,17
50,Clinton West,21,4,0,17.0,24.0,0,21
50,Clinton West,22,3,0,21.0,17.0,0,29
50,Clinton West,22,4,0,29.0,21.0,0,16
50,Clinton West,23,3,0,16.0,29.0,0,7
50,Clinton West,23,4,0,7.0,16.0,0,18
51,Co-Op City,2,3,0,1.0,1.0,0,2
51,Co-Op City,3,3,0,2.0,1.0,0,2
51,Co-Op City,3,4,0,2.0,2.0,0,1
51,Co-Op City,4,3,0,1.0,2.0,0,1
51,Co-Op City,6,4,0,1.0,1.0,0,1
51,Co-Op City,11,3,0,1.0,1.0,0,1
51,Co-Op City,12,3,0,1.0,1.0,0,1
51,Co-Op City,12,4,0,1.0,1.0,0,2
51,Co-Op City,13,4,0,2.0,1.0,0,2
51,Co-Op City,16,4,0,2.0,2.0,0,1
51,Co-Op City,17,4,0,1.0,2.0,0,1
51,Co-Op City,19,3,0,1.0,1.0,0,1
51,Co-Op City,19,4,0,1.0,1.0,0,1
51,Co-Op City,20,3,0,1.0,1.0,0,2
51,Co-Op City,23,3,0,2.0,1.0,0,1
51,Co-Op City,23,4,0,1.0,2.0,0,1
52,Cobble Hill,0,5,1,5.0,13.0,0,1
52,Cobble Hill,1,3,0,1.0,5.0,0,14
52,Cobble Hill,1,4,0,14.0,1.0,0,3
52,Cobble Hill,2,3,0,3.0,14.0,0,4
52,Cobble Hill,2,4,0,4.0,3.0,0,1
52,Cobble Hill,3,3,0,1.0,4.0,0,7
52,Cobble Hill,3,4,0,7.0,1.0,0,3
52,Cobble Hill,4,3,0,3.0,7.0,0,4
52,Cobble Hill,5,3,0,4.0,3.0,0,2
52,Cobble Hill,6,3,0,2.0,4.0,0,2
52,Cobble Hill,7,3,0,2.0,2.0,0,3
52,Cobble Hill,7,4,0,3.0,2.0,0,6
52,Cobble Hill,8,4,0,6.0,3.0,0,2
52,Cobble Hill,9,3,0,2.0,6.0,0,2
52,Cobble Hill,9,4,0,2.0,2.0,0,3
52,Cobble Hill,10,3,0,3.0,2.0,0,3
52,Cobble Hill,10,4,0,3.0,3.0,0,6
52,Cobble Hill,11,3,0,6.0,3.0,0,3
52,Cobble Hill,11,4,0,3.0,6.0,0,5
52,Cobble Hill,12,3,0,5.0,3.0,0,3
52,Cobble Hill,12,4,0,3.0,5.0,0,6
52,Cobble Hill,13,3,0,6.0,3.0,0,2
52,Cobble Hill,13,4,0,2.0,6.0,0,5
52,Cobble Hill,14,4,0,5.0,2.0,0,2
52,Cobble Hill,15,3,0,2.0,5.0,0,4
52,Cobble Hill,15,4,0,4.0,2.0,0,4
52,Cobble Hill,16,3,0,4.0,4.0,0,8
52,Cobble Hill,16,4,0,8.0,4.0,0,4
52,Cobble Hill,17,3,0,4.0,8.0,0,6
52,Cobble Hill,17,4,0,6.0,4.0,0,3
52,Cobble Hill,18,3,0,3.0,6.0,0,10
52,Cobble Hill,18,4,0,10.0,3.0,0,5
52,Cobble Hill,19,3,0,5.0,10.0,0,2
52,Cobble Hill,19,4,0,2.0,5.0,0,8
52,Cobble Hill,20,3,0,8.0,2.0,0,6
52,Cobble Hill,20,4,0,6.0,8.0,0,9
52,Cobble Hill,21,3,0,9.0,6.0,0,2
52,Cobble Hill,21,4,0,2.0,9.0,0,3
52,Cobble Hill,22,3,0,3.0,2.0,0,3
52,Cobble Hill,22,4,0,3.0,3.0,0,9
52,Cobble Hill,23,3,0,9.0,3.0,0,6
52,Cobble Hill,23,4,0,6.0,9.0,0,10
53,College Point,0,5,1,1.0,1.0,0,1
53,College Point,2,3,0,1.0,1.0,0,2
53,College Point,2,4,0,2.0,1.0,0,1
53,College Point,3,3,0,1.0,2.0,0,3
53,College Point,4,3,0,3.0,1.0,0,1
53,College Point,5,3,0,1.0,3.0,0,3
53,College Point,5,4,0,3.0,1.0,0,2
53,College Point,6,3,0,2.0,3.0,0,1
53,College Point,7,3,0,1.0,2.0,0,1
53,College Point,8,3,0,1.0,1.0,0,1
53,College Point,10,4,0,1.0,1.0,0,1
53,College Point,11,3,0,1.0,1.0,0,2
53,College Point,11,4,0,2.0,1.0,0,1
53,College Point,12,3,0,1.0,2.0,0,1
53,College Point,12,4,0,1.0,1.0,0,1
53,College Point,13,3,0,1.0,1.0,0,2
53,College Point,14,4,0,2.0,1.0,0,1
53,College Point,18,3,0,1.0,2.0,0,4
53,College Point,18,4,0,4.0,1.0,0,1
53,College Point,19,3,0,1.0,4.0,0,2
53,College Point,19,4,0,2.0,1.0,0,1
53,College Point,20,3,0,1.0,2.0,0,5
53,College Point,20,4,0,5.0,1.0,0,1
53,College Point,21,4,0,1.0,5.0,0,1
53,College Point,22,4,0,1.0,1.0,0,1
53,College Point,23,3,0,1.0,1.0,0,1
53,College Point,23,4,0,1.0,1.0,0,3
54,Columbia Street,1,3,0,2.0,6.0,0,10
54,Columbia Street,2,3,0,10.0,2.0,0,9
54,Columbia Street,2,4,0,9.0,10.0,0,1
54,Columbia Street,3,3,0,1.0,9.0,0,1
54,Columbia Street,4,3,0,1.0,1.0,0,1
54,Columbia Street,5,3,0,1.0,1.0,0,2
54,Columbia Street,6,4,0,2.0,1.0,0,2
54,Columbia Street,7,4,0,2.0,2.0,0,1
54,Columbia Street,8,4,0,1.0,2.0,0,2
54,Columbia Street,9,4,0,2.0,1.0,0,2
54,Columbia Street,10,3,0,2.0,2.0,0,1
54,Columbia Street,10,4,0,1.0,2.0,0,2
54,Columbia Street,11,4,0,2.0,1.0,0,3
54,Columbia Street,12,4,0,3.0,2.0,0,5
54,Columbia Street,13,3,0,5.0,3.0,0,1
54,Columbia Street,14,3,0,1.0,5.0,0,2
54,Columbia Street,14,4,0,2.0,1.0,0,2
54,Columbia Street,15,3,0,2.0,2.0,0,2
54,Columbia Street,16,3,0,2.0,2.0,0,1
54,Columbia Street,16,4,0,1.0,2.0,0,1
54,Columbia Street,17,3,0,1.0,1.0,0,2
54,Columbia Street,17,4,0,2.0,1.0,0,1
54,Columbia Street,18,3,0,1.0,2.0,0,2
54,Columbia Street,18,4,0,2.0,1.0,0,4
54,Columbia Street,19,4,0,4.0,2.0,0,2
54,Columbia Street,20,4,0,2.0,4.0,0,3
54,Columbia Street,21,3,0,3.0,2.0,0,2
54,Columbia Street,21,4,0,2.0,3.0,0,2
54,Columbia Street,22,3,0,2.0,2.0,0,1
54,Columbia Street,22,4,0,1.0,2.0,0,3
54,Columbia Street,23,3,0,3.0,1.0,0,2
54,Columbia Street,23,4,0,2.0,3.0,0,3
55,Coney Island,2,3,0,1.0,5.0,0,2
55,Coney Island,3,3,0,2.0,1.0,0,7
55,Coney Island,4,3,0,7.0,2.0,0,4
55,Coney Island,5,3,0,4.0,7.0,0,1
55,Coney Island,6,3,0,1.0,4.0,0,1
55,Coney Island,8,3,0,1.0,1.0,0,1
55,Coney Island,11,3,0,1.0,1.0,0,1
55,Coney Island,11,4,0,1.0,1.0,0,1
55,Coney Island,12,3,0,1.0,1.0,0,1
55,Coney Island,12,4,0,1.0,1.0,0,1
55,Coney Island,13,3,0,1.0,1.0,0,4
55,Coney Island,14,3,0,4.0,1.0,0,2
55,Coney Island,14,4,0,2.0,4.0,0,3
55,Coney Island,15,3,0,3.0,2.0,0,5
55,Coney Island,15,4,0,5.0,3.0,0,1
55,Coney Island,16,3,0,1.0,5.0,0,1
55,Coney Island,16,4,0,1.0,1.0,0,1
55,Coney Island,17,3,0,1.0,1.0,0,1
55,Coney Island,17,4,0,1.0,1.0,0,2
55,Coney Island,18,3,0,2.0,1.0,0,1
55,Coney Island,19,3,0,1.0,2.0,0,1
55,Coney Island,19,4,0,1.0,1.0,0,4
55,Coney Island,20,4,0,4.0,1.0,0,2
55,Coney Island,21,4,0,2.0,4.0,0,1
55,Coney Island,22,3,0,1.0,2.0,0,1
55,Coney Island,23,3,0,1.0,1.0,0,2
55,Coney Island,23,4,0,2.0,1.0,0,2
56,Corona,0,5,1,3.0,6.0,0,1
56,Corona,1,3,0,1.0,3.0,0,4
56,Corona,1,4,0,4.0,1.0,0,1
56,Corona,2,3,0,1.0,4.0,0,10
56,Corona,2,4,0,10.0,1.0,0,1
56,Corona,3,3,0,1.0,10.0,0,1
56,Corona,4,4,0,1.0,1.0,0,1
56,Corona,5,3,0,1.0,1.0,0,2
56,Corona,6,3,0,2.0,1.0,0,2
56,Corona,6,4,0,2.0,2.0,0,1
56,Corona,7,3,0,1.0,2.0,0,2
56,Corona,7,4,0,2.0,1.0,0,2
56,Corona,9,3,0,2.0,2.0,0,1
56,Corona,9,4,0,1.0,2.0,0,3
56,Corona,10,3,0,3.0,1.0,0,2
56,Corona,10,4,0,2.0,3.0,0,1
56,Corona,11,3,0,1.0,2.0,0,1
56,Corona,11,4,0,1.0,1.0,0,2
56,Corona,12,3,0,2.0,1.0,0,1
56,Corona,12,4,0,1.0,2.0,0,1
56,Corona,13,3,0,1.0,1.0,0,1
56,Corona,13,4,0,1.0,1.0,0,1
56,Corona,14,3,0,1.0,1.0,0,1
56,Corona,14,4,0,1.0,1.0,0,2
56,Corona,15,4,0,2.0,1.0,0,1
56,Corona,16,3,0,1.0,2.0,0,1
56,Corona,17,3,0,1.0,1.0,0,2
56,Corona,18,3,0,2.0,1.0,0,1
56,Corona,18,4,0,1.0,2.0,0,1
56,Corona,19,4,0,1.0,1.0,0,3
56,Corona,20,3,0,3.0,1.0,0,2
56,Corona,20,4,0,2.0,3.0,0,1
56,Corona,21,3,0,1.0,2.0,0,2
56,Corona,21,4,0,2.0,1.0,0,2
56,Corona,22,3,0,2.0,2.0,0,3
56,Corona,22,4,0,3.0,2.0,0,3
56,Corona,23,3,0,3.0,3.0,0,2
56,Corona,23,4,0,2.0,3.0,0,2
57,Corona,10,3,0,1.0,1.0,0,2
57,Corona,12,4,0,2.0,1.0,0,1
57,Corona,15,4,0,1.0,2.0,0,1
57,Corona,17,3,0,1.0,1.0,0,1
57,Corona,17,4,0,1.0,1.0,0,1
58,Country Club,4,3,0,1.0,1.0,0,1
58,Country Club,7,3,0,1.0,1.0,0,1
58,Country Club,8,3,0,1.0,1.0,0,1
58,Country Club,14,3,0,1.0,1.0,0,1
58,Country Club,18,4,0,1.0,1.0,0,1
58,Country Club,19,3,0,1.0,1.0,0,1
60,Crotona Park East,1,3,0,1.0,3.0,0,2
60,Crotona Park East,2,3,0,2.0,1.0,0,4
60,Crotona Park East,3,3,0,4.0,2.0,0,4
60,Crotona Park East,4,3,0,4.0,4.0,0,3
60,Crotona Park East,10,4,0,3.0,4.0,0,1
60,Crotona Park East,13,4,0,1.0,3.0,0,1
60,Crotona Park East,17,3,0,1.0,1.0,0,1
60,Crotona Park East,17,4,0,1.0,1.0,0,1
60,Crotona Park East,18,3,0,1.0,1.0,0,1
60,Crotona Park East,18,4,0,1.0,1.0,0,1
60,Crotona Park East,19,3,0,1.0,1.0,0,1
60,Crotona Park East,19,4,0,1.0,1.0,0,1
60,Crotona Park East,21,3,0,1.0,1.0,0,1
60,Crotona Park East,22,3,0,1.0,1.0,0,1
60,Crotona Park East,22,4,0,1.0,1.0,0,1
60,Crotona Park East,23,4,0,1.0,1.0,0,1
61,Crown Heights North,0,5,1,17.0,60.0,0,15
61,Crown Heights North,1,3,0,15.0,17.0,0,58
61,Crown Heights North,1,4,0,58.0,15.0,0,15
61,Crown Heights North,2,3,0,15.0,58.0,0,69
61,Crown Heights North,2,4,0,69.0,15.0,0,8
61,Crown Heights North,3,3,0,8.0,69.0,0,64
61,Crown Heights North,3,4,0,64.0,8.0,0,3
61,Crown Heights North,4,3,0,3.0,64.0,0,40
61,Crown Heights North,4,4,0,40.0,3.0,0,4
61,Crown Heights North,5,3,0,4.0,40.0,0,27
61,Crown Heights North,5,4,0,27.0,4.0,0,5
61,Crown Heights North,6,3,0,5.0,27.0,0,7
61,Crown Heights North,6,4,0,7.0,5.0,0,4
61,Crown Heights North,7,3,0,4.0,7.0,0,10
61,Crown Heights North,7,4,0,10.0,4.0,0,9
61,Crown Heights North,8,3,0,9.0,10.0,0,9
61,Crown Heights North,8,4,0,9.0,9.0,0,15
61,Crown Heights North,9,3,0,15.0,9.0,0,2
61,Crown Heights North,9,4,0,2.0,15.0,0,22
61,Crown Heights North,10,3,0,22.0,2.0,0,6
61,Crown Heights North,10,4,0,6.0,22.0,0,13
61,Crown Heights North,11,3,0,13.0,6.0,0,14
61,Crown Heights North,11,4,0,14.0,13.0,0,20
61,Crown Heights North,12,3,0,20.0,14.0,0,10
61,Crown Heights North,12,4,0,10.0,20.0,0,14
61,Crown Heights North,13,3,0,14.0,10.0,0,27
61,Crown Heights North,13,4,0,27.0,14.0,0,10
61,Crown Heights North,14,3,0,10.0,27.0,0,22
61,Crown Heights North,14,4,0,22.0,10.0,0,19
61,Crown Heights North,15,3,0,19.0,22.0,0,18
61,Crown Heights North,15,4,0,18.0,19.0,0,9
61,Crown Heights North,16,3,0,9.0,18.0,0,22
61,Crown Heights North,16,4,0,22.0,9.0,0,13
61,Crown Heights North,17,3,0,13.0,22.0,0,29
61,Crown Heights North,17,4,0,29.0,13.0,0,10
61,Crown Heights North,18,3,0,10.0,29.0,0,25
61,Crown Heights North,18,4,0,25.0,10.0,0,24
61,Crown Heights North,19,3,0,24.0,25.0,0,17
61,Crown Heights North,19,4,0,17.0,24.0,0,23
61,Crown Heights North,20,3,0,23.0,17.0,0,21
61,Crown Heights North,20,4,0,21.0,23.0,0,33
61,Crown Heights North,21,3,0,33.0,21.0,0,13
61,Crown Heights North,21,4,0,13.0,33.0,0,19
61,Crown Heights North,22,3,0,19.0,13.0,0,24
61,Crown Heights North,22,4,0,24.0,19.0,0,31
61,Crown Heights North,23,3,0,31.0,24.0,0,14
61,Crown Heights North,23,4,0,14.0,31.0,0,27
62,Crown Heights South,0,5,1,2.0,9.0,0,3
62,Crown Heights South,1,3,0,3.0,2.0,0,8
62,Crown Heights South,1,4,0,8.0,3.0,0,3
62,Crown Heights South,2,3,0,3.0,8.0,0,12
62,Crown Heights South,3,3,0,12.0,3.0,0,10
62,Crown Heights South,4,3,0,10.0,12.0,0,11
62,Crown Heights South,4,4,0,11.0,10.0,0,1
62,Crown Heights South,5,3,0,1.0,11.0,0,5
62,Crown Heights South,5,4,0,5.0,1.0,0,1
62,Crown Heights South,6,3,0,1.0,5.0,0,2
62,Crown Heights South,6,4,0,2.0,1.0,0,3
62,Crown Heights South,7,3,0,3.0,2.0,0,1
62,Crown Heights South,7,4,0,1.0,3.0,0,3
62,Crown Heights South,8,3,0,3.0,1.0,0,2
62,Crown Heights South,8,4,0,2.0,3.0,0,6
62,Crown Heights South,9,3,0,6.0,2.0,0,1
62,Crown Heights South,9,4,0,1.0,6.0,0,2
62,Crown Heights South,10,3,0,2.0,1.0,0,1
62,Crown Heights South,10,4,0,1.0,2.0,0,2
62,Crown Heights South,11,3,0,2.0,1.0,0,8
62,Crown Heights South,11,4,0,8.0,2.0,0,4
62,Crown Heights South,12,3,0,4.0,8.0,0,2
62,Crown Heights South,12,4,0,2.0,4.0,0,3
62,Crown Heights South,13,3,0,3.0,2.0,0,1
62,Crown Heights South,13,4,0,1.0,3.0,0,2
62,Crown Heights South,14,3,0,2.0,1.0,0,1
62,Crown Heights South,14,4,0,1.0,2.0,0,3
62,Crown Heights South,15,3,0,3.0,1.0,0,1
62,Crown Heights South,15,4,0,1.0,3.0,0,2
62,Crown Heights South,16,3,0,2.0,1.0,0,5
62,Crown Heights South,16,4,0,5.0,2.0,0,4
62,Crown Heights South,17,3,0,4.0,5.0,0,2
62,Crown Heights South,17,4,0,2.0,4.0,0,4
62,Crown Heights South,18,3,0,4.0,2.0,0,8
62,Crown Heights South,18,4,0,8.0,4.0,0,1
62,Crown Heights South,19,3,0,1.0,8.0,0,4
62,Crown Heights South,19,4,0,4.0,1.0,0,8
62,Crown Heights South,20,3,0,8.0,4.0,0,5
62,Crown Heights South,20,4,0,5.0,8.0,0,10
62,Crown Heights South,21,3,0,10.0,5.0,0,7
62,Crown Heights South,21,4,0,7.0,10.0,0,4
62,Crown Heights South,22,3,0,4.0,7.0,0,5
62,Crown Heights South,22,4,0,5.0,4.0,0,7
62,Crown Heights South,23,3,0,7.0,5.0,0,2
62,Crown Heights South,23,4,0,2.0,7.0,0,8
63,Cypress Hills,1,3,0,2.0,3.0,0,4
63,Cypress Hills,2,3,0,4.0,2.0,0,4
63,Cypress Hills,3,3,0,4.0,4.0,0,5
63,Cypress Hills,4,3,0,5.0,4.0,0,5
63,Cypress Hills,4,4,0,5.0,5.0,0,1
63,Cypress Hills,5,3,0,1.0,5.0,0,5
63,Cypress Hills,6,3,0,5.0,1.0,0,1
63,Cypress Hills,7,4,0,1.0,5.0,0,2
63,Cypress Hills,11,3,0,2.0,1.0,0,3
63,Cypress Hills,11,4,0,3.0,2.0,0,1
63,Cypress Hills,12,3,0,1.0,3.0,0,1
63,Cypress Hills,13,3,0,1.0,1.0,0,2
63,Cypress Hills,14,3,0,2.0,1.0,0,2
63,Cypress Hills,15,3,0,2.0,2.0,0,2
63,Cypress Hills,16,4,0,2.0,2.0,0,1
63,Cypress Hills,18,4,0,1.0,2.0,0,1
63,Cypress Hills,21,3,0,1.0,1.0,0,4
63,Cypress Hills,21,4,0,4.0,1.0,0,1
63,Cypress Hills,22,3,0,1.0,4.0,0,1
63,Cypress Hills,23,3,0,1.0,1.0,0,3
64,Douglaston,2,3,0,1.0,1.0,0,2
64,Douglaston,4,3,0,2.0,1.0,0,1
64,Douglaston,7,3,0,1.0,2.0,0,1
64,Douglaston,11,3,0,1.0,1.0,0,1
64,Douglaston,12,3,0,1.0,1.0,0,2
64,Douglaston,16,4,0,2.0,1.0,0,1
64,Douglaston,17,3,0,1.0,2.0,0,1
64,Douglaston,18,4,0,1.0,1.0,0,2
64,Douglaston,19,3,0,2.0,1.0,0,1
64,Douglaston,21,3,0,1.0,2.0,0,1
64,Douglaston,21,4,0,1.0,1.0,0,2
64,Douglaston,23,3,0,2.0,1.0,0,1
65,Downtown Brooklyn/MetroTech,0,5,1,3.0,18.0,0,4
65,Downtown Brooklyn/MetroTech,1,3,0,4.0,3.0,0,23
65,Downtown Brooklyn/MetroTech,1,4,0,23.0,4.0,0,3
65,Downtown Brooklyn/MetroTech,2,3,0,3.0,23.0,0,22
65,Downtown Brooklyn/MetroTech,2,4,0,22.0,3.0,0,1
65,Downtown Brooklyn/MetroTech,3,3,0,1.0,22.0,0,24
65,Downtown Brooklyn/MetroTech,3,4,0,24.0,1.0,0,1
65,Downtown Brooklyn/MetroTech,4,3,0,1.0,24.0,0,14
65,Downtown Brooklyn/MetroTech,4,4,0,14.0,1.0,0,1
65,Downtown Brooklyn/MetroTech,5,3,0,1.0,14.0,0,4
65,Downtown Brooklyn/MetroTech,5,4,0,4.0,1.0,0,3
65,Downtown Brooklyn/MetroTech,6,3,0,3.0,4.0,0,7
65,Downtown Brooklyn/MetroTech,6,4,0,7.0,3.0,0,4
65,Downtown Brooklyn/MetroTech,7,3,0,4.0,7.0,0,2
65,Downtown Brooklyn/MetroTech,7,4,0,2.0,4.0,0,9
65,Downtown Brooklyn/MetroTech,8,3,0,9.0,2.0,0,3
65,Downtown Brooklyn/MetroTech,8,4,0,3.0,9.0,0,3
65,Downtown Brooklyn/MetroTech,9,3,0,3.0,3.0,0,2
65,Downtown Brooklyn/MetroTech,9,4,0,2.0,3.0,0,7
65,Downtown Brooklyn/MetroTech,10,3,0,7.0,2.0,0,3
65,Downtown Brooklyn/MetroTech,10,4,0,3.0,7.0,0,6
65,Downtown Brooklyn/MetroTech,11,3,0,6.0,3.0,0,7
65,Downtown Brooklyn/MetroTech,11,4,0,7.0,6.0,0,11
65,Downtown Brooklyn/MetroTech,12,3,0,11.0,7.0,0,6
65,Downtown Brooklyn/MetroTech,12,4,0,6.0,11.0,0,12
65,Downtown Brooklyn/MetroTech,13,3,0,12.0,6.0,0,9
65,Downtown Brooklyn/MetroTech,13,4,0,9.0,12.0,0,10
65,Downtown Brooklyn/MetroTech,14,3,0,10.0,9.0,0,6
65,Downtown Brooklyn/MetroTech,14,4,0,6.0,10.0,0,10
65,Downtown Brooklyn/MetroTech,15,3,0,10.0,6.0,0,10
65,Downtown Brooklyn/MetroTech,15,4,0,10.0,10.0,0,7
65,Downtown Brooklyn/MetroTech,16,3,0,7.0,10.0,0,6
65,Downtown Brooklyn/MetroTech,16,4,0,6.0,7.0,0,10
65,Downtown Brooklyn/MetroTech,17,3,0,10.0,6.0,0,11
65,Downtown Brooklyn/MetroTech,17,4,0,11.0,10.0,0,16
65,Downtown Brooklyn/MetroTech,18,3,0,16.0,11.0,0,14
65,Downtown Brooklyn/MetroTech,18,4,0,14.0,16.0,0,13
65,Downtown Brooklyn/MetroTech,19,3,0,13.0,14.0,0,8
65,Downtown Brooklyn/MetroTech,19,4,0,8.0,13.0,0,9
65,Downtown Brooklyn/MetroTech,20,3,0,9.0,8.0,0,11
65,Downtown Brooklyn/MetroTech,20,4,0,11.0,9.0,0,10
65,Downtown Brooklyn/MetroTech,21,3,0,10.0,11.0,0,8
65,Downtown Brooklyn/MetroTech,21,4,0,8.0,10.0,0,6
65,Downtown Brooklyn/MetroTech,22,3,0,6.0,8.0,0,4
65,Downtown Brooklyn/MetroTech,22,4,0,4.0,6.0,0,9
65,Downtown Brooklyn/MetroTech,23,3,0,9.0,4.0,0,3
65,Downtown Brooklyn/MetroTech,23,4,0,3.0,9.0,0,8
66,DUMBO/Vinegar Hill,0,5,1,9.0,32.0,0,5
66,DUMBO/Vinegar Hill,1,3,0,5.0,9.0,0,26
66,DUMBO/Vinegar Hill,1,4,0,26.0,5.0,0,4
66,DUMBO/Vinegar Hill,2,3,0,4.0,26.0,0,33
66,DUMBO/Vinegar Hill,3,3,0,33.0,4.0,0,17
66,DUMBO/Vinegar Hill,3,4,0,17.0,33.0,0,2
66,DUMBO/Vinegar Hill,4,3,0,2.0,17.0,0,8
66,DUMBO/Vinegar Hill,4,4,0,8.0,2.0,0,2
66,DUMBO/Vinegar Hill,5,3,0,2.0,8.0,0,8
66,DUMBO/Vinegar Hill,5,4,0,8.0,2.0,0,1
66,DUMBO/Vinegar Hill,6,3,0,1.0,8.0,0,3
66,DUMBO/Vinegar Hill,6,4,0,3.0,1.0,0,1
66,DUMBO/Vinegar Hill,7,3,0,1.0,3.0,0,3
66,DUMBO/Vinegar Hill,7,4,0,3.0,1.0,0,1
66,DUMBO/Vinegar Hill,8,3,0,1.0,3.0,0,1
66,DUMBO/Vinegar Hill,8,4,0,1.0,1.0,0,6
66,DUMBO/Vinegar Hill,9,3,0,6.0,1.0,0,2
66,DUMBO/Vinegar Hill,9,4,0,2.0,6.0,0,9
66,DUMBO/Vinegar Hill,10,3,0,9.0,2.0,0,1
66,DUMBO/Vinegar Hill,10,4,0,1.0,9.0,0,9
66,DUMBO/Vinegar Hill,11,3,0,9.0,1.0,0,2
66,DUMBO/Vinegar Hill,11,4,0,2.0,9.0,0,7
66,DUMBO/Vinegar Hill,12,3,0,7.0,2.0,0,3
66,DUMBO/Vinegar Hill,12,4,0,3.0,7.0,0,11
66,DUMBO/Vinegar Hill,13,3,0,11.0,3.0,0,7
66,DUMBO/Vinegar Hill,13,4,0,7.0,11.0,0,4
66,DUMBO/Vinegar Hill,14,3,0,4.0,7.0,0,6
66,DUMBO/Vinegar Hill,14,4,0,6.0,4.0,0,6
66,DUMBO/Vinegar Hill,15,3,0,6.0,6.0,0,14
66,DUMBO/Vinegar Hill,15,4,0,14.0,6.0,0,15
66,DUMBO/Vinegar Hill,16,3,0,15.0,14.0,0,13
66,DUMBO/Vinegar Hill,16,4,0,13.0,15.0,0,18
66,DUMBO/Vinegar Hill,17,3,0,18.0,13.0,0,17
66,DUMBO/Vinegar Hill,17,4,0,17.0,18.0,0,14
66,DUMBO/Vinegar Hill,18,3,0,14.0,17.0,0,12
66,DUMBO/Vinegar Hill,18,4,0,12.0,14.0,0,13
66,DUMBO/Vinegar Hill,19,3,0,13.0,12.0,0,7
66,DUMBO/Vinegar Hill,19,4,0,7.0,13.0,0,9
66,DUMBO/Vinegar Hill,20,3,0,9.0,7.0,0,9
66,DUMBO/Vinegar Hill,20,4,0,9.0,9.0,0,13
66,DUMBO/Vinegar Hill,21,3,0,13.0,9.0,0,3
66,DUMBO/Vinegar Hill,21,4,0,3.0,13.0,0,8
66,DUMBO/Vinegar Hill,22,3,0,8.0,3.0,0,6
66,DUMBO/Vinegar Hill,22,4,0,6.0,8.0,0,3
66,DUMBO/Vinegar Hill,23,3,0,3.0,6.0,0,8
66,DUMBO/Vinegar Hill,23,4,0,8.0,3.0,0,10
67,Dyker Heights,1,3,0,1.0,4.0,0,7
67,Dyker Heights,2,3,0,7.0,1.0,0,6
67,Dyker Heights,3,3,0,6.0,7.0,0,7
67,Dyker Heights,4,3,0,7.0,6.0,0,1
67,Dyker Heights,4,4,0,1.0,7.0,0,1
67,Dyker Heights,5,3,0,1.0,1.0,0,1
67,Dyker Heights,6,3,0,1.0,1.0,0,1
