locationID,hour,dayofweek,is_weekend,lag_1,lag_2,city,demand
71,3,3,0,5.0,2.0,0,2
71,4,3,0,2.0,5.0,0,15
71,4,4,0,15.0,2.0,0,1
71,5,3,0,1.0,15.0,0,5
71,6,3,0,5.0,1.0,0,4
71,6,4,0,4.0,5.0,0,2
71,7,3,0,2.0,4.0,0,1
71,8,4,0,1.0,2.0,0,3
71,9,4,0,3.0,1.0,0,2
71,10,4,0,2.0,3.0,0,1
71,11,3,0,1.0,2.0,0,1
71,11,4,0,1.0,1.0,0,1
71,12,3,0,1.0,1.0,0,1
71,12,4,0,1.0,1.0,0,2
71,13,3,0,2.0,1.0,0,3
71,13,4,0,3.0,2.0,0,1
71,14,3,0,1.0,3.0,0,1
71,14,4,0,1.0,1.0,0,3
71,15,3,0,3.0,1.0,0,3
71,16,3,0,3.0,3.0,0,3
71,16,4,0,3.0,3.0,0,2
71,17,3,0,2.0,3.0,0,3
71,17,4,0,3.0,2.0,0,2
71,18,3,0,2.0,3.0,0,3
71,18,4,0,3.0,2.0,0,1
71,19,3,0,1.0,3.0,0,1
71,19,4,0,1.0,1.0,0,4
71,20,4,0,4.0,1.0,0,4
71,21,3,0,4.0,4.0,0,3
71,21,4,0,3.0,4.0,0,1
71,22,3,0,1.0,3.0,0,3
71,22,4,0,3.0,1.0,0,2
71,23,3,0,2.0,3.0,0,3
71,23,4,0,3.0,2.0,0,3
72,0,5,1,2.0,2.0,0,1
72,1,3,0,1.0,2.0,0,1
72,1,4,0,1.0,1.0,0,4
72,2,3,0,4.0,1.0,0,8
72,2,4,0,8.0,4.0,0,1
72,3,3,0,1.0,8.0,0,5
72,4,3,0,5.0,1.0,0,3
72,4,4,0,3.0,5.0,0,1
72,5,3,0,1.0,3.0,0,4
72,5,4,0,4.0,1.0,0,2
72,6,3,0,2.0,4.0,0,3
72,6,4,0,3.0,2.0,0,1
72,7,4,0,1.0,3.0,0,2
72,8,3,0,2.0,1.0,0,1
72,8,4,0,1.0,2.0,0,1
72,9,4,0,1.0,1.0,0,4
72,10,3,0,4.0,1.0,0,2
72,10,4,0,2.0,4.0,0,3
72,11,3,0,3.0,2.0,0,2
72,12,3,0,2.0,3.0,0,3
72,13,3,0,3.0,2.0,0,2
72,13,4,0,2.0,3.0,0,1
72,14,3,0,1.0,2.0,0,1
72,15,3,0,1.0,1.0,0,2
72,16,3,0,2.0,1.0,0,5
72,17,3,0,5.0,2.0,0,1
72,17,4,0,1.0,5.0,0,2
72,18,3,0,2.0,1.0,0,3
72,18,4,0,3.0,2.0,0,1
72,19,4,0,1.0,3.0,0,1
72,20,3,0,1.0,1.0,0,3
72,20,4,0,3.0,1.0,0,5
72,21,4,0,5.0,3.0,0,3
72,22,3,0,3.0,5.0,0,3
72,22,4,0,3.0,3.0,0,1
72,23,3,0,1.0,3.0,0,2
73,1,3,0,1.0,3.0,0,1
73,2,3,0,1.0,1.0,0,1
73,2,4,0,1.0,1.0,0,1
73,3,3,0,1.0,1.0,0,1
73,4,3,0,1.0,1.0,0,2
73,5,4,0,2.0,1.0,0,1
73,11,3,0,1.0,2.0,0,1
73,12,3,0,1.0,1.0,0,1
73,12,4,0,1.0,1.0,0,1
73,13,3,0,1.0,1.0,0,2
73,14,4,0,2.0,1.0,0,1
73,15,3,0,1.0,2.0,0,4
73,15,4,0,4.0,1.0,0,3
73,16,3,0,3.0,4.0,0,1
73,17,3,0,1.0,3.0,0,1
73,17,4,0,1.0,1.0,0,1
73,18,3,0,1.0,1.0,0,4
73,19,3,0,4.0,1.0,0,1
73,19,4,0,1.0,4.0,0,1
73,20,3,0,1.0,1.0,0,1
73,21,3,0,1.0,1.0,0,3
73,21,4,0,3.0,1.0,0,1
73,22,3,0,1.0,3.0,0,2
74,0,5,1,4.0,19.0,0,5
74,1,3,0,5.0,4.0,0,10
74,1,4,0,10.0,5.0,0,4
74,2,3,0,4.0,10.0,0,13
74,2,4,0,13.0,4.0,0,3
74,3,3,0,3.0,13.0,0,12
74,3,4,0,12.0,3.0,0,1
74,4,3,0,1.0,12.0,0,8
74,4,4,0,8.0,1.0,0,3
74,5,3,0,3.0,8.0,0,6
74,5,4,0,6.0,3.0,0,2
74,6,3,0,2.0,6.0,0,4
74,6,4,0,4.0,2.0,0,2
74,7,3,0,2.0,4.0,0,3
74,7,4,0,3.0,2.0,0,4
74,8,3,0,4.0,3.0,0,2
74,8,4,0,2.0,4.0,0,7
74,9,3,0,7.0,2.0,0,3
74,9,4,0,3.0,7.0,0,7
74,10,3,0,7.0,3.0,0,3
74,10,4,0,3.0,7.0,0,7
74,11,3,0,7.0,3.0,0,6
74,11,4,0,6.0,7.0,0,9
74,12,3,0,9.0,6.0,0,8
74,12,4,0,8.0,9.0,0,4
74,13,3,0,4.0,8.0,0,4
74,13,4,0,4.0,4.0,0,13
74,14,3,0,13.0,4.0,0,11
74,14,4,0,11.0,13.0,0,10
74,15,3,0,10.0,11.0,0,9
74,15,4,0,9.0,10.0,0,9
74,16,3,0,9.0,9.0,0,2
74,16,4,0,2.0,9.0,0,8
74,17,3,0,8.0,2.0,0,12
74,17,4,0,12.0,8.0,0,5
74,18,3,0,5.0,12.0,0,9
74,18,4,0,9.0,5.0,0,17
74,19,3,0,17.0,9.0,0,17
74,19,4,0,17.0,17.0,0,9
74,20,3,0,9.0,17.0,0,11
74,20,4,0,11.0,9.0,0,7
74,21,3,0,7.0,11.0,0,6
74,21,4,0,6.0,7.0,0,8
74,22,3,0,8.0,6.0,0,5
74,22,4,0,5.0,8.0,0,4
74,23,3,0,4.0,5.0,0,10
74,23,4,0,10.0,4.0,0,4
75,0,5,1,5.0,26.0,0,6
75,1,3,0,6.0,5.0,0,20
75,1,4,0,20.0,6.0,0,3
75,2,3,0,3.0,20.0,0,21
75,3,3,0,21.0,3.0,0,15
75,3,4,0,15.0,21.0,0,1
75,4,3,0,1.0,15.0,0,7
75,4,4,0,7.0,1.0,0,2
75,5,3,0,2.0,7.0,0,3
75,5,4,0,3.0,2.0,0,8
75,6,3,0,8.0,3.0,0,7
75,6,4,0,7.0,8.0,0,1
75,7,3,0,1.0,7.0,0,5
75,7,4,0,5.0,1.0,0,5
75,8,3,0,5.0,5.0,0,10
75,8,4,0,10.0,5.0,0,6
75,9,3,0,6.0,10.0,0,1
75,9,4,0,1.0,6.0,0,6
75,10,3,0,6.0,1.0,0,4
75,10,4,0,4.0,6.0,0,9
75,11,3,0,9.0,4.0,0,3
75,11,4,0,3.0,9.0,0,9
75,12,3,0,9.0,3.0,0,8
75,12,4,0,8.0,9.0,0,7
75,13,3,0,7.0,8.0,0,5
75,13,4,0,5.0,7.0,0,9
75,14,3,0,9.0,5.0,0,4
75,14,4,0,4.0,9.0,0,10
75,15,3,0,10.0,4.0,0,10
75,15,4,0,10.0,10.0,0,4
75,16,3,0,4.0,10.0,0,8
75,16,4,0,8.0,4.0,0,10
75,17,3,0,10.0,8.0,0,12
75,17,4,0,12.0,10.0,0,12
75,18,3,0,12.0,12.0,0,6
75,18,4,0,6.0,12.0,0,17
75,19,3,0,17.0,6.0,0,10
75,19,4,0,10.0,17.0,0,14
75,20,3,0,14.0,10.0,0,8
75,20,4,0,8.0,14.0,0,17
75,21,3,0,17.0,8.0,0,6
75,21,4,0,6.0,17.0,0,7
75,22,3,0,7.0,6.0,0,4
75,22,4,0,4.0,7.0,0,12
75,23,3,0,12.0,4.0,0,5
75,23,4,0,5.0,12.0,0,8
76,0,5,1,2.0,7.0,0,3
76,1,3,0,3.0,2.0,0,5
76,1,4,0,5.0,3.0,0,3
76,2,3,0,3.0,5.0,0,8
76,3,3,0,8.0,3.0,0,10
76,4,3,0,10.0,8.0,0,8
76,4,4,0,8.0,10.0,0,2
76,5,3,0,2.0,8.0,0,6
76,6,3,0,6.0,2.0,0,2
76,6,4,0,2.0,6.0,0,1
76,7,3,0,1.0,2.0,0,1
76,7,4,0,1.0,1.0,0,2
76,8,3,0,2.0,1.0,0,1
76,8,4,0,1.0,2.0,0,3
76,9,4,0,3.0,1.0,0,1
76,10,3,0,1.0,3.0,0,2
76,10,4,0,2.0,1.0,0,2
76,11,3,0,2.0,2.0,0,1
76,11,4,0,1.0,2.0,0,1
76,12,3,0,1.0,1.0,0,1
76,12,4,0,1.0,1.0,0,1
76,13,4,0,1.0,1.0,0,3
76,14,3,0,3.0,1.0,0,2
76,14,4,0,2.0,3.0,0,3
76,15,4,0,3.0,2.0,0,3
76,16,3,0,3.0,3.0,0,1
76,16,4,0,1.0,3.0,0,1
76,17,3,0,1.0,1.0,0,1
76,17,4,0,1.0,1.0,0,2
76,18,3,0,2.0,1.0,0,4
76,18,4,0,4.0,2.0,0,4
76,19,3,0,4.0,4.0,0,4
76,19,4,0,4.0,4.0,0,2
76,20,3,0,2.0,4.0,0,5
76,20,4,0,5.0,2.0,0,1
76,21,3,0,1.0,5.0,0,2
76,21,4,0,2.0,1.0,0,3
76,22,3,0,3.0,2.0,0,3
76,22,4,0,3.0,3.0,0,1
76,23,3,0,1.0,3.0,0,2
76,23,4,0,2.0,1.0,0,4
77,2,3,0,2.0,2.0,0,3
77,3,3,0,3.0,2.0,0,2
77,4,3,0,2.0,3.0,0,3
77,4,4,0,3.0,2.0,0,1
77,6,4,0,1.0,3.0,0,1
77,7,3,0,1.0,1.0,0,1
77,9,4,0,1.0,1.0,0,1
77,10,4,0,1.0,1.0,0,2
77,11,4,0,2.0,1.0,0,1
77,12,4,0,1.0,2.0,0,3
77,13,4,0,3.0,1.0,0,1
77,15,3,0,1.0,3.0,0,2
77,16,3,0,2.0,1.0,0,1
77,16,4,0,1.0,2.0,0,2
77,18,3,0,2.0,1.0,0,3
77,19,4,0,3.0,2.0,0,2
77,20,3,0,2.0,3.0,0,2
77,20,4,0,2.0,2.0,0,1
77,21,3,0,1.0,2.0,0,4
77,21,4,0,4.0,1.0,0,1
77,22,3,0,1.0,4.0,0,1
77,23,3,0,1.0,1.0,0,1
78,2,3,0,1.0,4.0,0,6
78,3,3,0,6.0,1.0,0,3
78,4,3,0,3.0,6.0,0,2
78,5,3,0,2.0,3.0,0,2
78,5,4,0,2.0,2.0,0,1
78,6,3,0,1.0,2.0,0,1
78,6,4,0,1.0,1.0,0,1
78,7,3,0,1.0,1.0,0,2
78,7,4,0,2.0,1.0,0,3
78,8,4,0,3.0,2.0,0,1
78,9,3,0,1.0,3.0,0,1
78,10,3,0,1.0,1.0,0,1
78,15,3,0,1.0,1.0,0,2
78,16,4,0,2.0,1.0,0,1
78,18,4,0,1.0,2.0,0,1
78,20,3,0,1.0,1.0,0,1
78,20,4,0,1.0,1.0,0,2
78,21,3,0,2.0,1.0,0,4
78,21,4,0,4.0,2.0,0,1
78,22,3,0,1.0,4.0,0,1
78,22,4,0,1.0,1.0,0,3
78,23,4,0,3.0,1.0,0,3
79,0,5,1,61.0,273.0,0,75
79,1,3,0,75.0,61.0,0,285
79,1,4,0,285.0,75.0,0,42
79,2,3,0,42.0,285.0,0,417
79,2,4,0,417.0,42.0,0,20
79,3,3,0,20.0,417.0,0,308
79,3,4,0,308.0,20.0,0,22
79,4,3,0,22.0,308.0,0,155
79,4,4,0,155.0,22.0,0,26
79,5,3,0,26.0,155.0,0,74
79,5,4,0,74.0,26.0,0,14
79,6,3,0,14.0,74.0,0,45
79,6,4,0,45.0,14.0,0,24
79,7,3,0,24.0,45.0,0,32
79,7,4,0,32.0,24.0,0,26
79,8,3,0,26.0,32.0,0,18
79,8,4,0,18.0,26.0,0,35
79,9,3,0,35.0,18.0,0,12
79,9,4,0,12.0,35.0,0,31
79,10,3,0,31.0,12.0,0,28
79,10,4,0,28.0,31.0,0,29
79,11,3,0,29.0,28.0,0,29
79,11,4,0,29.0,29.0,0,29
79,12,3,0,29.0,29.0,0,45
79,12,4,0,45.0,29.0,0,51
79,13,3,0,51.0,45.0,0,49
79,13,4,0,49.0,51.0,0,56
79,14,3,0,56.0,49.0,0,49
79,14,4,0,49.0,56.0,0,48
79,15,3,0,48.0,49.0,0,65
79,15,4,0,65.0,48.0,0,47
79,16,3,0,47.0,65.0,0,76
79,16,4,0,76.0,47.0,0,48
79,17,3,0,48.0,76.0,0,60
79,17,4,0,60.0,48.0,0,71
79,18,3,0,71.0,60.0,0,81
79,18,4,0,81.0,71.0,0,70
79,19,3,0,70.0,81.0,0,67
79,19,4,0,67.0,70.0,0,77
79,20,3,0,77.0,67.0,0,75
79,20,4,0,75.0,77.0,0,66
79,21,3,0,66.0,75.0,0,60
79,21,4,0,60.0,66.0,0,102
79,22,3,0,102.0,60.0,0,73
79,22,4,0,73.0,102.0,0,135
79,23,3,0,135.0,73.0,0,68
79,23,4,0,68.0,135.0,0,125
80,0,5,1,16.0,93.0,0,24
80,1,3,0,24.0,16.0,0,73
80,1,4,0,73.0,24.0,0,9
80,2,3,0,9.0,73.0,0,81
80,2,4,0,81.0,9.0,0,7
80,3,3,0,7.0,81.0,0,83
80,3,4,0,83.0,7.0,0,3
80,4,3,0,3.0,83.0,0,56
80,4,4,0,56.0,3.0,0,4
80,5,3,0,4.0,56.0,0,25
80,5,4,0,25.0,4.0,0,4
80,6,3,0,4.0,25.0,0,17
80,6,4,0,17.0,4.0,0,3
80,7,3,0,3.0,17.0,0,5
80,7,4,0,5.0,3.0,0,6
80,8,3,0,6.0,5.0,0,7
80,8,4,0,7.0,6.0,0,12
80,9,3,0,12.0,7.0,0,9
80,9,4,0,9.0,12.0,0,15
80,10,3,0,15.0,9.0,0,7
80,10,4,0,7.0,15.0,0,15
80,11,3,0,15.0,7.0,0,11
80,11,4,0,11.0,15.0,0,25
80,12,3,0,25.0,11.0,0,16
80,12,4,0,16.0,25.0,0,22
80,13,3,0,22.0,16.0,0,20
80,13,4,0,20.0,22.0,0,12
80,14,3,0,12.0,20.0,0,22
80,14,4,0,22.0,12.0,0,18
80,15,3,0,18.0,22.0,0,22
80,15,4,0,22.0,18.0,0,10
80,16,3,0,10.0,22.0,0,19
80,16,4,0,19.0,10.0,0,13
80,17,3,0,13.0,19.0,0,21
80,17,4,0,21.0,13.0,0,18
80,18,3,0,18.0,21.0,0,26
80,18,4,0,26.0,18.0,0,20
80,19,3,0,20.0,26.0,0,27
80,19,4,0,27.0,20.0,0,22
80,20,3,0,22.0,27.0,0,25
80,20,4,0,25.0,22.0,0,28
80,21,3,0,28.0,25.0,0,28
80,21,4,0,28.0,28.0,0,22
80,22,3,0,22.0,28.0,0,28
80,22,4,0,28.0,22.0,0,25
80,23,3,0,25.0,28.0,0,29
80,23,4,0,29.0,25.0,0,28
81,3,3,0,1.0,2.0,0,1
81,4,3,0,1.0,1.0,0,1
81,4,4,0,1.0,1.0,0,1
81,5,3,0,1.0,1.0,0,1
81,6,3,0,1.0,1.0,0,1
81,7,3,0,1.0,1.0,0,1
81,9,3,0,1.0,1.0,0,1
81,9,4,0,1.0,1.0,0,1
81,10,4,0,1.0,1.0,0,1
81,11,4,0,1.0,1.0,0,1
81,16,4,0,1.0,1.0,0,1
81,17,4,0,1.0,1.0,0,1
81,20,3,0,1.0,1.0,0,1
81,20,4,0,1.0,1.0,0,2
81,22,3,0,2.0,1.0,0,1
81,22,4,0,1.0,2.0,0,2
82,0,5,1,3.0,8.0,0,2
82,1,3,0,2.0,3.0,0,9
82,1,4,0,9.0,2.0,0,2
82,2,3,0,2.0,9.0,0,12
82,2,4,0,12.0,2.0,0,1
82,3,3,0,1.0,12.0,0,9
82,3,4,0,9.0,1.0,0,1
82,4,3,0,1.0,9.0,0,11
82,4,4,0,11.0,1.0,0,2
82,5,3,0,2.0,11.0,0,8
82,5,4,0,8.0,2.0,0,6
82,6,3,0,6.0,8.0,0,6
82,6,4,0,6.0,6.0,0,3
82,7,3,0,3.0,6.0,0,3
82,7,4,0,3.0,3.0,0,4
82,8,3,0,4.0,3.0,0,3
82,8,4,0,3.0,4.0,0,5
82,9,3,0,5.0,3.0,0,3
82,9,4,0,3.0,5.0,0,2
82,10,3,0,2.0,3.0,0,1
82,11,3,0,1.0,2.0,0,6
82,11,4,0,6.0,1.0,0,3
82,12,3,0,3.0,6.0,0,3
82,12,4,0,3.0,3.0,0,3
82,13,3,0,3.0,3.0,0,5
82,13,4,0,5.0,3.0,0,3
82,14,3,0,3.0,5.0,0,2
82,14,4,0,2.0,3.0,0,3
82,15,3,0,3.0,2.0,0,3
82,15,4,0,3.0,3.0,0,2
82,16,3,0,2.0,3.0,0,7
82,16,4,0,7.0,2.0,0,3
82,17,3,0,3.0,7.0,0,2
82,17,4,0,2.0,3.0,0,5
82,18,3,0,5.0,2.0,0,11
82,18,4,0,11.0,5.0,0,3
82,19,3,0,3.0,11.0,0,4
82,19,4,0,4.0,3.0,0,3
82,20,3,0,3.0,4.0,0,2
82,20,4,0,2.0,3.0,0,4
82,21,3,0,4.0,2.0,0,5
82,21,4,0,5.0,4.0,0,7
82,22,4,0,7.0,5.0,0,4
82,23,3,0,4.0,7.0,0,3
82,23,4,0,3.0,4.0,0,6
83,0,5,1,1.0,4.0,0,1
83,1,3,0,1.0,1.0,0,4
83,1,4,0,4.0,1.0,0,1
83,2,3,0,1.0,4.0,0,10
83,2,4,0,10.0,1.0,0,2
83,3,3,0,2.0,10.0,0,6
83,4,3,0,6.0,2.0,0,4
83,4,4,0,4.0,6.0,0,2
83,5,3,0,2.0,4.0,0,2
83,6,3,0,2.0,2.0,0,1
83,6,4,0,1.0,2.0,0,1
83,7,3,0,1.0,1.0,0,4
83,8,4,0,4.0,1.0,0,2
83,10,3,0,2.0,4.0,0,2
83,11,3,0,2.0,2.0,0,4
83,12,3,0,4.0,2.0,0,2
83,12,4,0,2.0,4.0,0,1
83,15,3,0,1.0,2.0,0,3
83,16,3,0,3.0,1.0,0,4
83,16,4,0,4.0,3.0,0,1
83,18,3,0,1.0,4.0,0,3
83,18,4,0,3.0,1.0,0,1
83,19,3,0,1.0,3.0,0,2
83,19,4,0,2.0,1.0,0,1
83,20,3,0,1.0,2.0,0,2
83,21,3,0,2.0,1.0,0,1
83,21,4,0,1.0,2.0,0,1
83,22,3,0,1.0,1.0,0,2
83,22,4,0,2.0,1.0,0,1
83,23,4,0,1.0,2.0,0,2
85,0,5,1,2.0,2.0,0,1
85,1,3,0,1.0,2.0,0,3
85,1,4,0,3.0,1.0,0,1
85,2,3,0,1.0,3.0,0,3
85,3,3,0,3.0,1.0,0,3
85,4,3,0,3.0,3.0,0,2
85,5,3,0,2.0,3.0,0,6
85,5,4,0,6.0,2.0,0,1
85,6,3,0,1.0,6.0,0,4
85,6,4,0,4.0,1.0,0,2
85,7,4,0,2.0,4.0,0,2
85,8,3,0,2.0,2.0,0,1
85,10,3,0,1.0,2.0,0,1
85,10,4,0,1.0,1.0,0,1
85,12,4,0,1.0,1.0,0,1
85,13,4,0,1.0,1.0,0,1
85,14,3,0,1.0,1.0,0,1
85,14,4,0,1.0,1.0,0,3
85,15,3,0,3.0,1.0,0,3
85,15,4,0,3.0,3.0,0,1
85,16,3,0,1.0,3.0,0,1
85,16,4,0,1.0,1.0,0,1
85,17,4,0,1.0,1.0,0,1
85,18,3,0,1.0,1.0,0,2
85,20,3,0,2.0,1.0,0,1
85,20,4,0,1.0,2.0,0,3
85,21,3,0,3.0,1.0,0,3
85,21,4,0,3.0,3.0,0,3
85,22,4,0,3.0,3.0,0,1
85,23,3,0,1.0,3.0,0,1
86,13,4,0,1.0,1.0,0,1
87,0,5,1,8.0,66.0,0,15
87,1,3,0,15.0,8.0,0,54
87,1,4,0,54.0,15.0,0,6
87,2,3,0,6.0,54.0,0,47
87,3,3,0,47.0,6.0,0,48
87,3,4,0,48.0,47.0,0,3
87,4,3,0,3.0,48.0,0,31
87,4,4,0,31.0,3.0,0,7
87,5,3,0,7.0,31.0,0,13
87,5,4,0,13.0,7.0,0,8
87,6,3,0,8.0,13.0,0,11
87,6,4,0,11.0,8.0,0,11
87,7,3,0,11.0,11.0,0,3
87,7,4,0,3.0,11.0,0,7
87,8,3,0,7.0,3.0,0,7
87,8,4,0,7.0,7.0,0,13
87,9,3,0,13.0,7.0,0,4
87,9,4,0,4.0,13.0,0,12
87,10,3,0,12.0,4.0,0,12
87,10,4,0,12.0,12.0,0,12
87,11,3,0,12.0,12.0,0,13
87,11,4,0,13.0,12.0,0,14
87,12,3,0,14.0,13.0,0,23
87,12,4,0,23.0,14.0,0,22
87,13,3,0,22.0,23.0,0,18
87,13,4,0,18.0,22.0,0,19
87,14,3,0,19.0,18.0,0,17
87,14,4,0,17.0,19.0,0,29
87,15,3,0,29.0,17.0,0,25
87,15,4,0,25.0,29.0,0,21
87,16,3,0,21.0,25.0,0,28
87,16,4,0,28.0,21.0,0,30
87,17,3,0,30.0,28.0,0,32
87,17,4,0,32.0,30.0,0,43
87,18,3,0,43.0,32.0,0,21
87,18,4,0,21.0,43.0,0,38
87,19,3,0,38.0,21.0,0,18
87,19,4,0,18.0,38.0,0,39
87,20,3,0,39.0,18.0,0,20
87,20,4,0,20.0,39.0,0,38
87,21,3,0,38.0,20.0,0,18
87,21,4,0,18.0,38.0,0,28
87,22,3,0,28.0,18.0,0,14
87,22,4,0,14.0,28.0,0,26
87,23,3,0,26.0,14.0,0,7
87,23,4,0,7.0,26.0,0,24
88,0,5,1,6.0,43.0,0,5
88,1,3,0,5.0,6.0,0,22
88,1,4,0,22.0,5.0,0,2
88,2,3,0,2.0,22.0,0,11
88,2,4,0,11.0,2.0,0,1
88,3,3,0,1.0,11.0,0,13
88,4,3,0,13.0,1.0,0,5
88,4,4,0,5.0,13.0,0,2
88,5,3,0,2.0,5.0,0,5
88,5,4,0,5.0,2.0,0,1
88,6,3,0,1.0,5.0,0,1
88,6,4,0,1.0,1.0,0,1
88,7,3,0,1.0,1.0,0,3
88,7,4,0,3.0,1.0,0,2
88,8,3,0,2.0,3.0,0,1
88,8,4,0,1.0,2.0,0,1
88,9,3,0,1.0,1.0,0,3
88,9,4,0,3.0,1.0,0,2
88,10,3,0,2.0,3.0,0,2
88,10,4,0,2.0,2.0,0,3
88,11,3,0,3.0,2.0,0,3
88,11,4,0,3.0,3.0,0,6
88,12,3,0,6.0,3.0,0,5
88,12,4,0,5.0,6.0,0,8
88,13,3,0,8.0,5.0,0,3
88,13,4,0,3.0,8.0,0,7
88,14,3,0,7.0,3.0,0,1
88,14,4,0,1.0,7.0,0,8
88,15,3,0,8.0,1.0,0,3
88,15,4,0,3.0,8.0,0,13
88,16,3,0,13.0,3.0,0,7
88,16,4,0,7.0,13.0,0,16
88,17,3,0,16.0,7.0,0,19
88,17,4,0,19.0,16.0,0,16
88,18,3,0,16.0,19.0,0,10
88,18,4,0,10.0,16.0,0,20
88,19,3,0,20.0,10.0,0,11
88,19,4,0,11.0,20.0,0,13
88,20,3,0,13.0,11.0,0,10
88,20,4,0,10.0,13.0,0,14
88,21,3,0,14.0,10.0,0,3
88,21,4,0,3.0,14.0,0,4
88,22,3,0,4.0,3.0,0,1
88,22,4,0,1.0,4.0,0,5
88,23,3,0,5.0,1.0,0,5
88,23,4,0,5.0,5.0,0,9
89,0,5,1,6.0,26.0,0,10
89,1,3,0,10.0,6.0,0,15
89,1,4,0,15.0,10.0,0,4
89,2,3,0,4.0,15.0,0,27
89,2,4,0,27.0,4.0,0,3
89,3,3,0,3.0,27.0,0,15
89,3,4,0,15.0,3.0,0,1
89,4,3,0,1.0,15.0,0,14
89,5,3,0,14.0,1.0,0,7
89,5,4,0,7.0,14.0,0,1
89,6,3,0,1.0,7.0,0,2
89,6,4,0,2.0,1.0,0,2
89,7,3,0,2.0,2.0,0,3
89,7,4,0,3.0,2.0,0,9
89,8,4,0,9.0,3.0,0,8
89,9,3,0,8.0,9.0,0,4
89,9,4,0,4.0,8.0,0,3
89,10,3,0,3.0,4.0,0,3
89,10,4,0,3.0,3.0,0,5
89,11,3,0,5.0,3.0,0,6
89,11,4,0,6.0,5.0,0,3
89,12,3,0,3.0,6.0,0,7
89,12,4,0,7.0,3.0,0,4
89,13,3,0,4.0,7.0,0,6
89,13,4,0,6.0,4.0,0,4
89,14,3,0,4.0,6.0,0,4
89,14,4,0,4.0,4.0,0,9
89,15,3,0,9.0,4.0,0,13
89,15,4,0,13.0,9.0,0,4
89,16,3,0,4.0,13.0,0,10
89,16,4,0,10.0,4.0,0,5
89,17,3,0,5.0,10.0,0,16
89,17,4,0,16.0,5.0,0,9
89,18,3,0,9.0,16.0,0,9
89,18,4,0,9.0,9.0,0,4
89,19,3,0,4.0,9.0,0,9
89,19,4,0,9.0,4.0,0,10
89,20,3,0,10.0,9.0,0,5
89,20,4,0,5.0,10.0,0,10
89,21,3,0,10.0,5.0,0,9
89,21,4,0,9.0,10.0,0,5
89,22,3,0,5.0,9.0,0,2
89,22,4,0,2.0,5.0,0,7
89,23,3,0,7.0,2.0,0,6
89,23,4,0,6.0,7.0,0,6
90,0,5,1,23.0,76.0,0,22
90,1,3,0,22.0,23.0,0,77
90,1,4,0,77.0,22.0,0,8
90,2,3,0,8.0,77.0,0,137
90,2,4,0,137.0,8.0,0,7
90,3,3,0,7.0,137.0,0,92
90,3,4,0,92.0,7.0,0,3
90,4,3,0,3.0,92.0,0,46
90,4,4,0,46.0,3.0,0,4
90,5,3,0,4.0,46.0,0,18
90,5,4,0,18.0,4.0,0,6
90,6,3,0,6.0,18.0,0,12
90,6,4,0,12.0,6.0,0,9
90,7,3,0,9.0,12.0,0,7
90,7,4,0,7.0,9.0,0,16
90,8,3,0,16.0,7.0,0,12
90,8,4,0,12.0,16.0,0,8
90,9,3,0,8.0,12.0,0,6
90,9,4,0,6.0,8.0,0,24
90,10,3,0,24.0,6.0,0,9
90,10,4,0,9.0,24.0,0,21
90,11,3,0,21.0,9.0,0,21
90,11,4,0,21.0,21.0,0,18
90,12,3,0,18.0,21.0,0,17
90,12,4,0,17.0,18.0,0,21
90,13,3,0,21.0,17.0,0,24
90,13,4,0,24.0,21.0,0,33
90,14,3,0,33.0,24.0,0,25
90,14,4,0,25.0,33.0,0,23
90,15,3,0,23.0,25.0,0,32
90,15,4,0,32.0,23.0,0,28
90,16,3,0,28.0,32.0,0,22
90,16,4,0,22.0,28.0,0,51
90,17,3,0,51.0,22.0,0,31
90,17,4,0,31.0,51.0,0,40
90,18,3,0,40.0,31.0,0,36
90,18,4,0,36.0,40.0,0,37
90,19,3,0,37.0,36.0,0,23
90,19,4,0,23.0,37.0,0,49
90,20,3,0,49.0,23.0,0,25
90,20,4,0,25.0,49.0,0,33
90,21,3,0,33.0,25.0,0,26
90,21,4,0,26.0,33.0,0,33
90,22,3,0,33.0,26.0,0,15
90,22,4,0,15.0,33.0,0,30
90,23,3,0,30.0,15.0,0,10
90,23,4,0,10.0,30.0,0,39
91,0,5,1,5.0,5.0,0,1
91,1,3,0,1.0,5.0,0,3
91,1,4,0,3.0,1.0,0,2
91,2,3,0,2.0,3.0,0,9
91,2,4,0,9.0,2.0,0,4
91,3,3,0,4.0,9.0,0,9
91,3,4,0,9.0,4.0,0,3
91,4,3,0,3.0,9.0,0,5
91,4,4,0,5.0,3.0,0,1
91,5,3,0,1.0,5.0,0,2
91,6,3,0,2.0,1.0,0,2
91,7,3,0,2.0,2.0,0,1
91,8,3,0,1.0,2.0,0,2
91,8,4,0,2.0,1.0,0,1
91,9,3,0,1.0,2.0,0,1
91,9,4,0,1.0,1.0,0,1
91,10,4,0,1.0,1.0,0,2
91,11,3,0,2.0,1.0,0,1
91,11,4,0,1.0,2.0,0,2
91,12,3,0,2.0,1.0,0,2
91,12,4,0,2.0,2.0,0,3
91,13,3,0,3.0,2.0,0,3
91,13,4,0,3.0,3.0,0,2
91,14,3,0,2.0,3.0,0,2
91,14,4,0,2.0,2.0,0,3
91,15,3,0,3.0,2.0,0,3
91,15,4,0,3.0,3.0,0,1
